STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,SEX,Sex,AGE,Age,ATTAINMENT_LEV,Educational attainment level,EDUCATION_FIELD,Field of education,MEASURE,Measure,INCOME,Income,BIRTH_PLACE,Place of birth,MIGRATION_AGE,Age at migration,EDU_STATUS,Education status,LABOUR_FORCE_STATUS,Labour force status,DURATION_UNEMP,Unemployment duration,UNIT_MEASURE,Unit of measure,STATISTICAL_OPERATION,Statistical operation,WORK_TIME_ARNGMNT,Work time arrangement,QUESTIONNAIRE,Questionnaire name,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,CONF_STATUS,Confidentiality status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,DEU,Germany,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_0T2,Below upper secondary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,13.894735,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,DEU,Germany,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,31.255043,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,GRC,Greece,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_3_4,Upper secondary or post-secondary non-tertiary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,43.652027,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,GRC,Greece,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,32.744011,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,GRC,Greece,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_0T2,Below upper secondary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,23.603962,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,HUN,Hungary,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,27.203154,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,HUN,Hungary,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_0T2,Below upper secondary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,14.426455,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,HUN,Hungary,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_3_4,Upper secondary or post-secondary non-tertiary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,58.370392,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,ISL,Iceland,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,40.643898,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,ISL,Iceland,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_0T2,Below upper secondary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,24.087782,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,ISL,Iceland,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_3_4,Upper secondary or post-secondary non-tertiary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,35.268318,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,ISR,Israel,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_3_4,Upper secondary or post-secondary non-tertiary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,37.889904,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,ISR,Israel,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_0T2,Below upper secondary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,11.989373,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,ISR,Israel,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,50.12072,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,ITA,Italy,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,19.987385,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,ITA,Italy,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_3_4,Upper secondary or post-secondary non-tertiary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,42.582253,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,ITA,Italy,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_0T2,Below upper secondary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,37.430363,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,KOR,Korea,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_3_4,Upper secondary or post-secondary non-tertiary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,38.647469,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,KOR,Korea,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_0T2,Below upper secondary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,10.643816,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,KOR,Korea,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,50.708714,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,LVA,Latvia,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_3_4,Upper secondary or post-secondary non-tertiary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,51.638859,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,LVA,Latvia,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_0T2,Below upper secondary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,10.527256,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,LVA,Latvia,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,37.833885,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,LTU,Lithuania,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_0T2,Below upper secondary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,6.3598828,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,LTU,Lithuania,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_3_4,Upper secondary or post-secondary non-tertiary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,49.501938,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,LTU,Lithuania,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,44.13818,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,MEX,Mexico,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,19.432951,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,MEX,Mexico,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_0T2,Below upper secondary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,58.403774,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,MEX,Mexico,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_3_4,Upper secondary or post-secondary non-tertiary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,22.163275,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,NLD,Netherlands,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_0T2,Below upper secondary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,19.100592,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,NLD,Netherlands,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_3_4,Upper secondary or post-secondary non-tertiary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,38.840237,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,NLD,Netherlands,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,42.05917,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,NZL,New Zealand,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_5T8,Tertiary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,40.121872,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,NZL,New Zealand,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_3_4,Upper secondary or post-secondary non-tertiary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,40.81171,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,NZL,New Zealand,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_0T2,Below upper secondary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,19.066416,,A,Normal value,,,0,Units,1,One
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0),"Adults' educational attainment distribution, by age group and gender",I,NOR,Norway,_T,Total,Y25T64,From 25 to 64 years,ISCED11A_3_4,Upper secondary or post-secondary non-tertiary education,_T,Total,POP,Population,_Z,Not applicable,_T,Total,_Z,Not applicable,ED_NED,In education or not in education,POP,Population,_Z,Not applicable,PT_POP_SEX_AGE,Percentage of population in the same sex and age,OBS,Observed,_Z,Not applicable,NEAC,LSO-NEAC regular data collection,A,Annual,2020,,37.20805,,A,Normal value,,,0,Units,1,One
